(('mercet', 0.1337584559658376), 11, (1100, 2149), 2, 'hsl(243, 100%, 30%)')
(('nosso', 0.13325441813512495), 11, (1081, 2021), None, 'hsl(243, 100%, 30%)')
(('meio', 0.13241026531414077), 11, (1040, 2138), None, 'hsl(243, 100%, 30%)')
(('carrizosa', 0.1293061274920605), 11, (1096, 1959), None, 'hsl(243, 100%, 30%)')
(('cerralbo', 0.12827689681841273), 11, (1005, 2089), None, 'hsl(243, 100%, 30%)')
(('puelles', 0.12518570162972581), 11, (1156, 2176), 2, 'hsl(244, 100%, 30%)')
(('truth', 0.12471815751471996), 11, (1156, 2218), 2, 'hsl(244, 100%, 30%)')
(('montonero', 0.12298391217120641), 11, (1098, 2062), None, 'hsl(244, 100%, 30%)')
(('santoyo', 0.1228430630494336), 10, (1229, 1975), None, 'hsl(244, 100%, 30%)')
(('rremedio', 0.12259394016896415), 10, (1043, 1961), None, 'hsl(244, 100%, 30%)')
(('anys', 0.12021054369098524), 10, (958, 2076), None, 'hsl(244, 100%, 30%)')
(('escriuanos', 0.11965578612481613), 9, (1042, 2063), None, 'hsl(244, 100%, 30%)')
(('casiquiare', 0.11956732957842174), 9, (1147, 2118), None, 'hsl(244, 100%, 30%)')
(('santisimo', 0.11840283306688229), 9, (1058, 2167), 2, 'hsl(244, 100%, 30%)')
(('ondegardo', 0.11749648053248667), 8, (1226, 2091), None, 'hsl(244, 100%, 30%)')
(('townsend', 0.11698525856445471), 8, (1119, 2061), 2, 'hsl(244, 100%, 30%)')
(('guaviare', 0.11529389057271507), 8, (1241, 2062), None, 'hsl(244, 100%, 30%)')
(('primeira', 0.11490067081398746), 8, (1091, 2187), 2, 'hsl(244, 100%, 30%)')
(('hostalrich', 0.11456660288690793), 8, (1119, 1957), 2, 'hsl(244, 100%, 30%)')
(('possa', 0.11239765943831261), 8, (1021, 2130), None, 'hsl(244, 100%, 30%)')
(('máx', 0.11173148775683579), 8, (1191, 1963), 2, 'hsl(244, 100%, 30%)')
(('orfebres', 0.11054714614372765), 8, (1270, 1996), None, 'hsl(244, 100%, 30%)')
(('pouco', 0.11008522316897237), 8, (1064, 1936), 2, 'hsl(244, 100%, 30%)')
(('rosina', 0.10856254580055635), 8, (1172, 2087), 2, 'hsl(244, 100%, 30%)')
(('conplir', 0.10812107066798431), 8, (1020, 1982), None, 'hsl(244, 100%, 30%)')
(('proveydo', 0.10787238848730947), 7, (1217, 2021), None, 'hsl(244, 100%, 30%)')
(('vitalista', 0.10740419001955788), 7, (1124, 2090), 2, 'hsl(244, 100%, 30%)')
(('assis', 0.10701383270628995), 7, (1113, 1898), 2, 'hsl(244, 100%, 30%)')
(('mirá', 0.10690443230381393), 7, (1096, 2017), 2, 'hsl(244, 100%, 30%)')
(('ouieren', 0.10659711432799787), 7, (1195, 2182), None, 'hsl(245, 100%, 30%)')
(('atabapo', 0.10569308285701634), 7, (1122, 2011), None, 'hsl(245, 100%, 30%)')
(('alpuente', 0.10524742403449532), 7, (1162, 2226), 2, 'hsl(245, 100%, 30%)')
(('campoverde', 0.10489055164321789), 6, (1005, 2025), None, 'hsl(245, 100%, 30%)')
(('police', 0.10429061365850698), 6, (1136, 2011), 2, 'hsl(245, 100%, 30%)')
(('topamos', 0.10398764417600352), 6, (1004, 1997), None, 'hsl(245, 100%, 30%)')
(('chocontá', 0.10374720203777309), 6, (1105, 2055), None, 'hsl(245, 100%, 30%)')
(('collier', 0.10345869491950926), 6, (1234, 2096), None, 'hsl(245, 100%, 30%)')
(('guatavita', 0.10297396116791882), 6, (1256, 2042), None, 'hsl(245, 100%, 30%)')
(('verástegui', 0.10013638875500082), 6, (1159, 1957), 2, 'hsl(245, 100%, 30%)')
(('neste', 0.099630510646582029), 6, (955, 2058), 2, 'hsl(245, 100%, 30%)')
(('otilia', 0.098797062103409744), 6, (963, 2064), None, 'hsl(245, 100%, 30%)')
(('duroc', 0.097481346156167395), 6, (1057, 1947), 2, 'hsl(245, 100%, 30%)')
(('bliss', 0.097248276507967524), 6, (1236, 1982), None, 'hsl(245, 100%, 30%)')
(('fijosdalgo', 0.097126377090744023), 5, (1217, 2063), None, 'hsl(245, 100%, 30%)')
(('enesta', 0.096316257984059961), 5, (1031, 2142), None, 'hsl(245, 100%, 30%)')
(('metamórfica', 0.096171653820800257), 5, (1091, 1920), 2, 'hsl(245, 100%, 30%)')
(('campoy', 0.095554584176966675), 5, (1179, 2038), 2, 'hsl(245, 100%, 30%)')
(('intelectivo', 0.094897728809788667), 5, (1174, 2074), 2, 'hsl(245, 100%, 30%)')
(('enfermito', 0.093828618782195033), 5, (1123, 2098), 2, 'hsl(245, 100%, 30%)')
(('nerval', 0.093720980387631339), 5, (967, 2033), None, 'hsl(245, 100%, 30%)')
(('rosen', 0.092730080210705876), 5, (1069, 2155), 2, 'hsl(245, 100%, 30%)')
(('benzoico', 0.092568643369998496), 5, (1278, 1995), None, 'hsl(245, 100%, 30%)')
(('lúculo', 0.091424590934270522), 5, (1170, 2141), 2, 'hsl(245, 100%, 30%)')
(('luisito', 0.090838943372049952), 5, (1121, 2156), 2, 'hsl(245, 100%, 30%)')
(('comicial', 0.09071856627436907), 5, (1169, 2059), 2, 'hsl(245, 100%, 30%)')
(('volcanismo', 0.090060173952464989), 5, (1217, 2140), None, 'hsl(245, 100%, 30%)')
(('boiss', 0.089048277030630618), 5, (1088, 2037), None, 'hsl(245, 100%, 30%)')
(('hoje', 0.088998194480500559), 5, (1186, 2022), 2, 'hsl(245, 100%, 30%)')
(('vedel', 0.088376388348328214), 5, (1176, 1977), None, 'hsl(245, 100%, 30%)')
(('festuca', 0.087519054860223863), 5, (1193, 1970), 2, 'hsl(245, 100%, 30%)')
(('auido', 0.086757567151356602), 5, (1043, 2020), None, 'hsl(245, 100%, 30%)')
(('melhor', 0.08631247279261256), 5, (1125, 2210), 2, 'hsl(245, 100%, 30%)')
(('flaviano', 0.086079369042440207), 5, (1012, 1996), None, 'hsl(245, 100%, 30%)')
(('habitants', 0.085595210502875163), 5, (1105, 1967), None, 'hsl(245, 100%, 30%)')
(('cerimonias', 0.085427540521200482), 5, (1193, 1989), None, 'hsl(245, 100%, 30%)')
(('goncalves', 0.085059065804658177), 5, (965, 2081), None, 'hsl(246, 100%, 30%)')
(('guaporé', 0.084802635734368942), 5, (1103, 2197), 2, 'hsl(246, 100%, 30%)')
(('verdat', 0.084257191712481611), 5, (1175, 2106), 2, 'hsl(246, 100%, 30%)')
(('lhes', 0.084158007522931927), 5, (1140, 2218), 2, 'hsl(246, 100%, 30%)')
(('trifolium', 0.084087675732599385), 5, (1048, 2141), None, 'hsl(246, 100%, 30%)')
(('agostini', 0.083396998540810452), 5, (1105, 2109), None, 'hsl(246, 100%, 30%)')
(('caxias', 0.083209258697019006), 5, (1041, 2108), None, 'hsl(246, 100%, 30%)')
(('cáqueza', 0.083167095738681918), 5, (1045, 2116), None, 'hsl(246, 100%, 30%)')
(('porém', 0.082891187244979028), 5, (1074, 1942), None, 'hsl(246, 100%, 30%)')
(('alberta', 0.082316501371484371), 5, (1237, 1996), None, 'hsl(246, 100%, 30%)')
(('maneira', 0.082279820775935888), 5, (1156, 2124), 2, 'hsl(246, 100%, 30%)')
(('anacaona', 0.082219830881840844), 5, (1157, 2184), 2, 'hsl(246, 100%, 30%)')
(('hespanha', 0.0817956323131354), 5, (1192, 2042), None, 'hsl(246, 100%, 30%)')
(('vincencio', 0.081746093754805876), 5, (1139, 1993), 2, 'hsl(246, 100%, 30%)')
(('cardenio', 0.081137347238859805), 5, (1049, 2086), None, 'hsl(246, 100%, 30%)')
(('tambem', 0.080564208648963645), 5, (1193, 2124), None, 'hsl(246, 100%, 30%)')
(('exantemas', 0.08054421158774408), 5, (1028, 1974), None, 'hsl(246, 100%, 30%)')
(('algumas', 0.080432226974988363), 5, (1006, 2061), None, 'hsl(246, 100%, 30%)')
(('guadalaviar', 0.080169512029615767), 4, (1048, 2006), None, 'hsl(246, 100%, 30%)')
(('cogedores', 0.079960355178133949), 4, (972, 2106), 2, 'hsl(246, 100%, 30%)')
(('osaka', 0.079383019261631785), 4, (1226, 2134), None, 'hsl(246, 100%, 30%)')
(('fouché', 0.078874963288768932), 4, (1080, 1920), None, 'hsl(246, 100%, 30%)')
(('idiotez', 0.077501705519745362), 4, (991, 2123), 2, 'hsl(246, 100%, 30%)')
(('fosforita', 0.077176627762892261), 4, (1137, 2181), 2, 'hsl(246, 100%, 30%)')
(('olivero', 0.077159722337012779), 4, (1208, 2173), None, 'hsl(246, 100%, 30%)')
(('cartesianismo', 0.076743664190433838), 4, (941, 2059), None, 'hsl(246, 100%, 30%)')
(('contraindicada', 0.076246409511642424), 4, (1106, 2082), None, 'hsl(246, 100%, 30%)')
(('amir', 0.075880213231023688), 4, (1190, 1950), 2, 'hsl(246, 100%, 30%)')
(('paltas', 0.07585835849244392), 4, (1064, 2174), 2, 'hsl(246, 100%, 30%)')
(('egusquiza', 0.075786656477585604), 4, (1063, 2012), 2, 'hsl(246, 100%, 30%)')
(('gerárquico', 0.075681130827640136), 4, (1099, 2127), None, 'hsl(246, 100%, 30%)')
(('sheffield', 0.074926463102794882), 4, (1050, 1951), None, 'hsl(246, 100%, 30%)')
(('memorialista', 0.074687188700518839), 4, (1249, 2067), None, 'hsl(246, 100%, 30%)')
(('abello', 0.074527975048981718), 4, (1157, 2074), 2, 'hsl(246, 100%, 30%)')
(('descampado', 0.073951177479389341), 4, (1011, 2040), None, 'hsl(246, 100%, 30%)')
(('ponderal', 0.073527084486645272), 4, (1122, 2118), 2, 'hsl(246, 100%, 30%)')
(('tão', 0.073234914215446451), 4, (1101, 2172), 2, 'hsl(246, 100%, 30%)')
(('caravaggio', 0.073011505529973902), 4, (1079, 2161), 2, 'hsl(246, 100%, 30%)')
(('sunyer', 0.072865669571740607), 4, (1131, 2123), 2, 'hsl(246, 100%, 30%)')
(('valdenses', 0.072859457340764766), 4, (1044, 2050), 2, 'hsl(246, 100%, 30%)')
(('aisladora', 0.072303542582193139), 4, (1156, 2145), None, 'hsl(246, 100%, 30%)')
(('ordenancas', 0.071851955994392411), 4, (1256, 2007), None, 'hsl(246, 100%, 30%)')
(('dosificar', 0.071403555594548251), 4, (1174, 2111), 2, 'hsl(246, 100%, 30%)')
(('drecho', 0.071170637149251662), 4, (1089, 2017), None, 'hsl(246, 100%, 30%)')
(('lactato', 0.070562344174295549), 4, (1075, 2174), 2, 'hsl(246, 100%, 30%)')
(('arciprestazgo', 0.070441352259317053), 4, (1123, 2186), 2, 'hsl(246, 100%, 30%)')
(('matriti', 0.070415452170626766), 4, (1080, 2052), None, 'hsl(246, 100%, 30%)')
(('algum', 0.070217283015239954), 4, (1080, 1945), 2, 'hsl(246, 100%, 30%)')
(('monasterii', 0.070075950528513259), 4, (1100, 2157), 2, 'hsl(246, 100%, 30%)')
(('respeito', 0.070074822953816687), 4, (1035, 2137), None, 'hsl(246, 100%, 30%)')
(('almacenero', 0.069771954236950331), 4, (1126, 1918), 2, 'hsl(246, 100%, 30%)')
(('infinitivos', 0.06938777919809061), 4, (1169, 2008), 2, 'hsl(246, 100%, 30%)')
(('escuálidos', 0.069169227703268291), 4, (1013, 2101), None, 'hsl(246, 100%, 30%)')
(('organicismo', 0.069059506397275608), 4, (1049, 2061), None, 'hsl(246, 100%, 30%)')
(('taranto', 0.068453186975006963), 4, (1211, 1965), 2, 'hsl(246, 100%, 30%)')
(('clem', 0.068337914145213771), 4, (993, 2012), 2, 'hsl(246, 100%, 30%)')
(('mandasemos', 0.068318515141531991), 4, (1160, 2187), 2, 'hsl(246, 100%, 30%)')
(('arag', 0.068212956307860326), 4, (1105, 1997), None, 'hsl(246, 100%, 30%)')
(('figurativas', 0.068192075428313126), 4, (1139, 1977), 2, 'hsl(246, 100%, 30%)')
(('exudativa', 0.068129191338905104), 4, (1168, 2233), 2, 'hsl(246, 100%, 30%)')
(('troupes', 0.067851199568183862), 4, (1161, 2023), 2, 'hsl(246, 100%, 30%)')
(('morts', 0.067538747952327144), 4, (1217, 2009), 2, 'hsl(246, 100%, 30%)')
(('vickers', 0.066899718471659847), 4, (1013, 2077), None, 'hsl(246, 100%, 30%)')
(('mentre', 0.066768831455394778), 4, (983, 2017), None, 'hsl(246, 100%, 30%)')
(('bayeu', 0.066721373118809324), 4, (1180, 1980), None, 'hsl(246, 100%, 30%)')
(('alina', 0.066108288667745346), 4, (1189, 2219), 2, 'hsl(246, 100%, 30%)')
(('escrotal', 0.065815469421693126), 4, (1195, 1956), 2, 'hsl(246, 100%, 30%)')
(('acopladas', 0.065531026364637784), 4, (1201, 2182), None, 'hsl(246, 100%, 30%)')
(('merle', 0.065178093739424681), 4, (972, 2032), 2, 'hsl(246, 100%, 30%)')
(('wesen', 0.064702176234060174), 4, (1128, 2015), None, 'hsl(246, 100%, 30%)')
(('faenza', 0.064701293056877315), 4, (1063, 2024), 2, 'hsl(246, 100%, 30%)')
(('perpiñá', 0.064361131990044618), 4, (1143, 2032), None, 'hsl(246, 100%, 30%)')
(('seguinte', 0.064181571536762197), 4, (1175, 2093), 2, 'hsl(246, 100%, 30%)')
(('opacidades', 0.063766043100271841), 4, (1013, 2127), None, 'hsl(247, 100%, 30%)')
(('apaporis', 0.06354393391687102), 4, (1068, 2179), 2, 'hsl(247, 100%, 30%)')
(('postillón', 0.063401370455186248), 4, (1174, 2042), 2, 'hsl(247, 100%, 30%)')
(('ejea', 0.063114890697982332), 4, (1051, 2166), None, 'hsl(247, 100%, 30%)')
(('albemarle', 0.062417895735928833), 4, (1108, 1892), 2, 'hsl(247, 100%, 30%)')
(('atresia', 0.062258436958732989), 4, (1181, 1940), None, 'hsl(247, 100%, 30%)')
(('tower', 0.062250607325001012), 4, (1218, 2002), 2, 'hsl(247, 100%, 30%)')
(('epidídimo', 0.062171875991269138), 4, (1127, 2083), 2, 'hsl(247, 100%, 30%)')
(('síndrome', 1.0), 59, (1417, 2041), None, 'hsl(176, 100%, 30%)')
(('prouincia', 0.38537318909430529), 41, (1338, 2043), None, 'hsl(221, 100%, 30%)')
(('carcinoma', 0.3529953000065697), 39, (1278, 2056), None, 'hsl(224, 100%, 30%)')
(('о', 0.32702973323715323), 38, (1385, 2184), 2, 'hsl(226, 100%, 30%)')
(('morbilidad', 0.31865443177019392), 31, (1463, 2109), None, 'hsl(226, 100%, 30%)')
(('colejios', 0.30159581593227847), 30, (1309, 2246), 2, 'hsl(227, 100%, 30%)')
(('toxicidad', 0.26490625969349546), 28, (1247, 2149), None, 'hsl(230, 100%, 30%)')
(('vitro', 0.25171687382294866), 27, (1369, 2212), 2, 'hsl(231, 100%, 30%)')
(('estimulación', 0.24253828063535976), 27, (1307, 2048), None, 'hsl(232, 100%, 30%)')
(('linfocitos', 0.2370378306438895), 26, (1370, 2062), None, 'hsl(232, 100%, 30%)')
(('gripe', 0.22315691540735855), 25, (1463, 2046), None, 'hsl(233, 100%, 30%)')
(('enzimas', 0.18860821468653038), 23, (1390, 2078), None, 'hsl(236, 100%, 30%)')
(('pronoto', 0.18749171391108554), 20, (1219, 2180), None, 'hsl(236, 100%, 30%)')
(('neuronas', 0.18481149437686012), 15, (1328, 2021), None, 'hsl(236, 100%, 30%)')
(('belzu', 0.18434411983908233), 15, (1292, 2012), None, 'hsl(236, 100%, 30%)')
(('cibao', 0.15738180953069747), 14, (1239, 2131), 2, 'hsl(238, 100%, 30%)')
(('might', 0.15504172109643305), 14, (1377, 2277), 2, 'hsl(238, 100%, 30%)')
(('uréter', 0.152361308039967), 14, (1325, 2230), 2, 'hsl(238, 100%, 30%)')
(('со', 0.14812746791232975), 14, (1394, 2045), None, 'hsl(239, 100%, 30%)')
(('neoplasia', 0.14630699747668469), 13, (1267, 2072), None, 'hsl(239, 100%, 30%)')
(('enzima', 0.13977971332626427), 13, (1268, 2169), None, 'hsl(239, 100%, 30%)')
(('aycinena', 0.13901527760309121), 12, (1410, 2153), None, 'hsl(239, 100%, 30%)')
(('cardíacas', 0.13400875737158321), 12, (1270, 2221), None, 'hsl(240, 100%, 30%)')
(('teresita', 0.13308939510713882), 12, (1340, 2030), 2, 'hsl(240, 100%, 30%)')
(('tumoral', 0.13159956387705199), 12, (1329, 2143), None, 'hsl(240, 100%, 30%)')
(('fármacos', 0.12849685262510457), 12, (1373, 2231), 2, 'hsl(240, 100%, 30%)')
(('calchaquíes', 0.12597366805940055), 10, (1232, 2203), None, 'hsl(240, 100%, 30%)')
(('saligny', 0.12569455228781937), 10, (1310, 2215), None, 'hsl(240, 100%, 30%)')
(('salgar', 0.12293021050861422), 10, (1465, 2269), None, 'hsl(240, 100%, 30%)')
(('entralgo', 0.11689963765864879), 10, (1328, 2277), 2, 'hsl(241, 100%, 30%)')
(('espermatozoides', 0.1140555023420223), 7, (1487, 2096), None, 'hsl(241, 100%, 30%)')
(('dendor', 0.11396150326294484), 7, (1437, 2096), 2, 'hsl(241, 100%, 30%)')
(('reservorio', 0.11254836055514096), 7, (1418, 2105), None, 'hsl(241, 100%, 30%)')
(('cardiovascular', 0.11031367401116117), 7, (1375, 2291), 2, 'hsl(241, 100%, 30%)')
(('whether', 0.10994116064616195), 7, (1211, 2202), None, 'hsl(241, 100%, 30%)')
(('perera', 0.106416602397396), 7, (1486, 2278), None, 'hsl(242, 100%, 30%)')
(('otomíes', 0.10552084216866663), 7, (1488, 2047), None, 'hsl(242, 100%, 30%)')
(('themselves', 0.10389703914166293), 7, (1277, 2045), None, 'hsl(242, 100%, 30%)')
(('brain', 0.099997376746513003), 7, (1408, 2078), None, 'hsl(242, 100%, 30%)')
(('vijilar', 0.099082967120071586), 7, (1334, 2089), None, 'hsl(242, 100%, 30%)')
(('portogal', 0.098758561970419406), 7, (1280, 2267), 2, 'hsl(242, 100%, 30%)')
(('hess', 0.097944938958714672), 7, (1393, 2169), 2, 'hsl(242, 100%, 30%)')
(('powers', 0.097446753164131442), 7, (1408, 2042), None, 'hsl(242, 100%, 30%)')
(('liberty', 0.094635266627284179), 7, (1369, 2184), None, 'hsl(243, 100%, 30%)')
(('calbuco', 0.092841369751002017), 7, (1379, 2205), 2, 'hsl(243, 100%, 30%)')
(('basales', 0.091026472912220047), 7, (1306, 2024), None, 'hsl(243, 100%, 30%)')
(('carare', 0.088843631614189122), 7, (1489, 2175), None, 'hsl(243, 100%, 30%)')
(('tolten', 0.08860910298374064), 7, (1280, 2251), 2, 'hsl(243, 100%, 30%)')
(('trezientos', 0.088490780828160615), 7, (1387, 2241), 2, 'hsl(243, 100%, 30%)')
(('subjects', 0.087952254343338046), 7, (1312, 2269), 2, 'hsl(243, 100%, 30%)')
(('prouision', 0.086581434047638253), 7, (1240, 2153), None, 'hsl(243, 100%, 30%)')
(('esguerra', 0.085894952672673386), 7, (1417, 2039), None, 'hsl(243, 100%, 30%)')
(('gastrointestinal', 0.085589964528807891), 6, (1489, 2214), None, 'hsl(243, 100%, 30%)')
(('add', 0.085257964380920301), 6, (1232, 2184), None, 'hsl(243, 100%, 30%)')
(('huascar', 0.084839731359157761), 6, (1328, 2112), None, 'hsl(243, 100%, 30%)')
(('mêmes', 0.084493310944587341), 6, (1333, 2202), None, 'hsl(243, 100%, 30%)')
(('artieda', 0.084323006703572956), 6, (1276, 2146), None, 'hsl(243, 100%, 30%)')
(('hauser', 0.083971183428362392), 6, (1418, 2258), None, 'hsl(243, 100%, 30%)')
(('periquillo', 0.083759394774178542), 6, (1340, 2286), 2, 'hsl(243, 100%, 30%)')
(('carlitos', 0.083699836763562283), 6, (1368, 2154), None, 'hsl(243, 100%, 30%)')
(('endógena', 0.083541622617776298), 6, (1438, 2250), 2, 'hsl(243, 100%, 30%)')
(('manner', 0.083525278711950909), 6, (1320, 2223), 2, 'hsl(243, 100%, 30%)')
(('psiquiátricos', 0.083492872728636758), 5, (1257, 2099), None, 'hsl(243, 100%, 30%)')
(('expropiante', 0.083481163085824053), 5, (1338, 2044), None, 'hsl(243, 100%, 30%)')
(('riotinto', 0.082856554654890141), 5, (1269, 2146), None, 'hsl(243, 100%, 30%)')
(('somáticos', 0.080323617235829772), 5, (1478, 2268), None, 'hsl(244, 100%, 30%)')
(('consexo', 0.080272645982532281), 5, (1385, 2177), 2, 'hsl(244, 100%, 30%)')
(('cardiovasculares', 0.080244183755254633), 5, (1421, 2173), None, 'hsl(244, 100%, 30%)')
(('metil', 0.080160955710229589), 5, (1408, 2126), None, 'hsl(244, 100%, 30%)')
(('isquemia', 0.079621934211090095), 5, (1352, 2079), 2, 'hsl(244, 100%, 30%)')
(('ureteral', 0.078652784701596645), 5, (1449, 2285), None, 'hsl(244, 100%, 30%)')
(('muzquiz', 0.078393495620274714), 5, (1385, 2033), None, 'hsl(244, 100%, 30%)')
(('chimbóte', 0.078189868746195185), 5, (1471, 2301), 2, 'hsl(244, 100%, 30%)')
(('anr', 0.077318930362624314), 5, (1441, 2152), 2, 'hsl(244, 100%, 30%)')
(('governments', 0.077009056015396191), 5, (1435, 2231), 2, 'hsl(244, 100%, 30%)')
(('vessels', 0.076709752156130961), 5, (1303, 2248), None, 'hsl(244, 100%, 30%)')
(('citizens', 0.076613956393709493), 5, (1295, 2197), 2, 'hsl(244, 100%, 30%)')
(('schmidel', 0.076612446872241974), 5, (1335, 2120), 2, 'hsl(244, 100%, 30%)')
(('torear', 0.074687417229121589), 5, (1309, 2277), 2, 'hsl(244, 100%, 30%)')
(('perdriel', 0.074595484743363139), 5, (1378, 2181), None, 'hsl(244, 100%, 30%)')
(('neuróticos', 0.074526517797964612), 5, (1435, 2175), 2, 'hsl(244, 100%, 30%)')
(('tumorales', 0.073698523505126345), 5, (1430, 2267), 2, 'hsl(244, 100%, 30%)')
(('endógenas', 0.073406973894598465), 5, (1284, 2049), 2, 'hsl(244, 100%, 30%)')
(('jenny', 0.073311971570112822), 5, (1200, 2233), 2, 'hsl(244, 100%, 30%)')
(('craneales', 0.07328121170075548), 5, (1406, 2180), None, 'hsl(244, 100%, 30%)')
(('ubaté', 0.072699449814709369), 5, (1278, 2191), None, 'hsl(244, 100%, 30%)')
(('honbre', 0.072096783044491949), 5, (1370, 2053), 2, 'hsl(244, 100%, 30%)')
(('carcinomas', 0.071986117529706448), 5, (1320, 2012), None, 'hsl(244, 100%, 30%)')
(('diagnosticados', 0.071983678124682399), 5, (1338, 2153), None, 'hsl(244, 100%, 30%)')
(('washburn', 0.071486423570869845), 5, (1240, 2184), None, 'hsl(244, 100%, 30%)')
(('neurona', 0.071137938837028111), 5, (1364, 2270), 2, 'hsl(244, 100%, 30%)')
(('trasplantes', 0.071007170833181366), 5, (1312, 2019), None, 'hsl(244, 100%, 30%)')
(('proposed', 0.070906871007192507), 5, (1444, 2102), 2, 'hsl(244, 100%, 30%)')
(('executivo', 0.070892032566961777), 5, (1411, 2099), None, 'hsl(244, 100%, 30%)')
(('eight', 0.070642451299960551), 5, (1247, 2111), None, 'hsl(244, 100%, 30%)')
(('fármaco', 0.06982831307947733), 5, (1285, 2024), None, 'hsl(244, 100%, 30%)')
(('lionel', 0.068951917030660184), 5, (1436, 2134), 2, 'hsl(244, 100%, 30%)')
(('aquileo', 0.068926740302238901), 5, (1242, 2233), None, 'hsl(244, 100%, 30%)')
(('cipango', 0.068844690411439119), 5, (1368, 2109), None, 'hsl(244, 100%, 30%)')
(('cucaracha', 0.067171060050078057), 5, (1463, 2127), None, 'hsl(245, 100%, 30%)')
(('caussa', 0.067117412258961159), 5, (1404, 2068), 2, 'hsl(245, 100%, 30%)')
(('araceli', 0.066432409173358561), 5, (1279, 2229), None, 'hsl(245, 100%, 30%)')
(('heródoto', 0.066256253784889391), 5, (1307, 2112), None, 'hsl(245, 100%, 30%)')
(('piroxeno', 0.066117670647681731), 5, (1278, 2166), None, 'hsl(245, 100%, 30%)')
(('diagnósticas', 0.066029725847489562), 5, (1231, 2150), None, 'hsl(245, 100%, 30%)')
(('questan', 0.065155223563523892), 5, (1197, 2242), 2, 'hsl(245, 100%, 30%)')
(("o'donojú", 0.064531191939022722), 5, (1319, 2242), 2, 'hsl(245, 100%, 30%)')
(('diners', 0.064158133509900683), 5, (1364, 2039), 2, 'hsl(245, 100%, 30%)')
(('jachal', 0.064042646371805803), 5, (1338, 2203), None, 'hsl(245, 100%, 30%)')
(('disce', 0.063492062433462129), 5, (1433, 2066), 2, 'hsl(245, 100%, 30%)')
(('mercadurias', 0.063096984090591723), 5, (1279, 2103), None, 'hsl(245, 100%, 30%)')
(('paid', 0.062712396090933445), 5, (1414, 2088), None, 'hsl(245, 100%, 30%)')
(('seeber', 0.062647347754529778), 5, (1445, 2214), 2, 'hsl(245, 100%, 30%)')
(('thousand', 0.062326075775936227), 5, (1431, 2080), 2, 'hsl(245, 100%, 30%)')
(('buck', 0.062012272071156817), 5, (1469, 2040), 2, 'hsl(245, 100%, 30%)')
(('а', 0.061786150480258775), 5, (1393, 2038), 2, 'hsl(245, 100%, 30%)')
(('isabelino', 0.061175157498995679), 5, (1246, 2156), None, 'hsl(245, 100%, 30%)')
(('metabólicos', 0.060867506342696838), 5, (1307, 2140), None, 'hsl(245, 100%, 30%)')
(('neurol', 0.059686072338180532), 5, (1285, 2257), 2, 'hsl(245, 100%, 30%)')
(('juliaca', 0.05968541030341333), 5, (1296, 2210), 2, 'hsl(245, 100%, 30%)')
(('reloncaví', 0.059530268842198426), 5, (1263, 2078), None, 'hsl(245, 100%, 30%)')
(('probincia', 0.058726519075574621), 5, (1406, 2297), 2, 'hsl(245, 100%, 30%)')
(('clavigero', 0.058604815786934043), 5, (1490, 2152), None, 'hsl(245, 100%, 30%)')
(('oligarca', 0.058207118149481221), 5, (1346, 2222), 2, 'hsl(245, 100%, 30%)')
(('endometrio', 0.058172491421895511), 5, (1438, 2116), 2, 'hsl(245, 100%, 30%)')
(('conchucos', 0.05789256230629225), 5, (1481, 2083), None, 'hsl(245, 100%, 30%)')
(('ocoa', 0.057818277087111562), 5, (1361, 2242), 2, 'hsl(245, 100%, 30%)')
(('miralla', 0.057573982584578166), 5, (1420, 2087), None, 'hsl(245, 100%, 30%)')
(('ее', 0.057482819707872258), 5, (1359, 2156), None, 'hsl(245, 100%, 30%)')
(('epicteto', 0.057467579099922179), 5, (1488, 2075), None, 'hsl(245, 100%, 30%)')
(('enajenacion', 1.0), 46, (1513, 2040), None, 'hsl(209, 100%, 30%)')
(('próroga', 0.87003770538154634), 43, (1596, 2105), None, 'hsl(214, 100%, 30%)')
(('trasmision', 0.74397159267937307), 39, (1660, 2038), None, 'hsl(219, 100%, 30%)')
(('prelación', 0.63432021960647411), 36, (1700, 2111), None, 'hsl(224, 100%, 30%)')
(('regionalismo', 0.62807742780157505), 28, (1548, 2130), None, 'hsl(224, 100%, 30%)')
(('costarricenses', 0.54734195763296267), 22, (1729, 2118), None, 'hsl(227, 100%, 30%)')
(('márcos', 0.46322535722417696), 20, (1576, 2044), 2, 'hsl(231, 100%, 30%)')
(('rionegro', 0.43773871737986364), 19, (1640, 2199), None, 'hsl(232, 100%, 30%)')
(('guanacaste', 0.37094141624430227), 18, (1563, 2068), 2, 'hsl(234, 100%, 30%)')
(('ansy', 0.34490315511967157), 17, (1571, 2274), 2, 'hsl(236, 100%, 30%)')
(('mosén', 0.28787085729391515), 16, (1691, 2028), None, 'hsl(238, 100%, 30%)')
(('gullón', 0.26516618272314324), 15, (1757, 2185), None, 'hsl(239, 100%, 30%)')
(('desaprobacion', 0.25418700801038618), 15, (1559, 2086), 2, 'hsl(239, 100%, 30%)')
(('mahón', 0.23445873089024116), 14, (1580, 2209), None, 'hsl(240, 100%, 30%)')
(('efta', 0.21931994293050458), 14, (1758, 2230), 2, 'hsl(241, 100%, 30%)')
(('espedirse', 0.21301982531419594), 14, (1640, 2102), None, 'hsl(241, 100%, 30%)')
