(("jan'y", 0.24768069224754977), 4, (1043, 2032), 2, 'hsl(248, 100%, 30%)')
(('aurungabad', 0.24702105803826122), 4, (1059, 1972), None, 'hsl(248, 100%, 30%)')
(('cupelled', 0.24643455653302812), 4, (1065, 1935), 2, 'hsl(248, 100%, 30%)')
(('gertruydenberg', 0.2451060485165259), 4, (1252, 1983), None, 'hsl(248, 100%, 30%)')
(('européen', 0.24438033214949348), 4, (1039, 2148), None, 'hsl(248, 100%, 30%)')
(('winchelsey', 0.24351492187861501), 4, (1014, 2124), None, 'hsl(248, 100%, 30%)')
(('heiman', 0.2434722857924741), 4, (1192, 2153), None, 'hsl(248, 100%, 30%)')
(('huanuco', 0.24295843796033542), 4, (1187, 2126), None, 'hsl(248, 100%, 30%)')
(('parasara', 0.24231155585961384), 4, (1089, 1912), None, 'hsl(248, 100%, 30%)')
(('ferdy', 0.24183441153015867), 4, (1106, 2110), 2, 'hsl(248, 100%, 30%)')
(('kyte', 0.24058478633870223), 4, (1136, 2088), 2, 'hsl(248, 100%, 30%)')
(('usambara', 0.24010093924273548), 4, (1147, 1993), None, 'hsl(248, 100%, 30%)')
(('morga', 0.2389901454084164), 4, (1135, 2145), 2, 'hsl(248, 100%, 30%)')
(('todgers', 0.23889836753171884), 4, (1127, 2183), 2, 'hsl(248, 100%, 30%)')
(('kilmallock', 0.23888588253188717), 4, (1147, 1965), None, 'hsl(248, 100%, 30%)')
(('fitzhardinge', 0.23793967330958909), 4, (1158, 1991), 2, 'hsl(248, 100%, 30%)')
(('lapierre', 0.23755080347265856), 4, (1266, 2031), None, 'hsl(248, 100%, 30%)')
(('miasms', 0.23728590121884655), 4, (1141, 2221), 2, 'hsl(248, 100%, 30%)')
(('wnw', 0.23659761942499979), 4, (1029, 1973), 2, 'hsl(248, 100%, 30%)')
(('portmore', 0.23650784017041276), 4, (1147, 2176), 2, 'hsl(248, 100%, 30%)')
(('madho', 0.23609984619364663), 4, (1139, 1931), None, 'hsl(248, 100%, 30%)')
(('phytologist', 0.23518646275371732), 4, (1095, 1909), 2, 'hsl(248, 100%, 30%)')
(('drewett', 0.23498031763101268), 4, (1030, 2079), None, 'hsl(248, 100%, 30%)')
(('wakamba', 0.23371416332335251), 4, (1059, 2069), None, 'hsl(248, 100%, 30%)')
(('betrifft', 0.2336508772641222), 4, (973, 2067), None, 'hsl(248, 100%, 30%)')
(('dynevor', 0.23330874093465631), 4, (1159, 1931), 2, 'hsl(248, 100%, 30%)')
(('vedantins', 0.23311422894009423), 4, (1160, 2229), 2, 'hsl(248, 100%, 30%)')
(('lelewel', 0.22926319159791178), 4, (1119, 2175), None, 'hsl(248, 100%, 30%)')
(('morelle', 0.22917545395471539), 4, (1093, 1967), None, 'hsl(248, 100%, 30%)')
(('bettman', 0.22909375346855887), 4, (1244, 2089), None, 'hsl(248, 100%, 30%)')
(('fcap', 1.0), 90, (1307, 2126), 2, 'hsl(171, 100%, 30%)')
(('freda', 0.099339355613430894), 49, (1339, 2216), 2, 'hsl(242, 100%, 30%)')
(('theaet', 0.094727240723899819), 48, (1278, 2058), 2, 'hsl(242, 100%, 30%)')
(('euglena', 0.06188075222363805), 39, (1253, 2111), None, 'hsl(245, 100%, 30%)')
(('ehine', 0.049373675630904029), 35, (1341, 2105), 2, 'hsl(246, 100%, 30%)')
(('rajpoot', 0.047593910502267418), 34, (1366, 2253), 2, 'hsl(246, 100%, 30%)')
(('liaotung', 0.046841674909887381), 22, (1298, 2195), None, 'hsl(246, 100%, 30%)')
(('eousseau', 0.043392029134216817), 21, (1228, 2157), None, 'hsl(246, 100%, 30%)')
(('eedeemer', 0.042865305454068074), 21, (1288, 2034), 2, 'hsl(246, 100%, 30%)')
(('sclavonians', 0.042539131301245793), 17, (1478, 2164), None, 'hsl(246, 100%, 30%)')
(('charney', 0.04182911257614897), 17, (1461, 2057), None, 'hsl(246, 100%, 30%)')
(('eustacia', 0.040730173513388979), 17, (1437, 2057), None, 'hsl(246, 100%, 30%)')
(('kerrigan', 0.040065089437998969), 16, (1319, 2199), None, 'hsl(246, 100%, 30%)')
(('stephane', 0.037754787215882213), 16, (1474, 2040), None, 'hsl(247, 100%, 30%)')
(('elfric', 0.037287315120682132), 16, (1296, 2113), None, 'hsl(247, 100%, 30%)')
(('spermatorrhoea', 0.03624974351175219), 10, (1284, 2200), None, 'hsl(247, 100%, 30%)')
(('mitakshara', 0.036156239531031795), 10, (1414, 2290), 2, 'hsl(247, 100%, 30%)')
(('geraldines', 0.035812511371216334), 10, (1462, 2205), None, 'hsl(247, 100%, 30%)')
(('chingachgook', 0.035615202561039346), 10, (1373, 2195), 2, 'hsl(247, 100%, 30%)')
(('eegent', 0.035580676173677078), 10, (1245, 2145), None, 'hsl(247, 100%, 30%)')
(('nevinson', 0.034026777927011538), 10, (1376, 2214), 2, 'hsl(247, 100%, 30%)')
(('eevelation', 0.033230570904250287), 10, (1242, 2188), None, 'hsl(247, 100%, 30%)')
(('taluks', 0.032486762180393973), 10, (1310, 2103), None, 'hsl(247, 100%, 30%)')
(('metacentric', 0.031073814811422403), 10, (1424, 2045), None, 'hsl(247, 100%, 30%)')
(('whitlocke', 0.030133861846857551), 10, (1214, 2196), None, 'hsl(247, 100%, 30%)')
(('malla', 0.03007742008914006), 10, (1285, 2023), 2, 'hsl(247, 100%, 30%)')
(('mithraism', 0.029672518242105046), 10, (1349, 2283), 2, 'hsl(247, 100%, 30%)')
(('turfan', 0.029396240737319303), 10, (1321, 2099), None, 'hsl(247, 100%, 30%)')
(('saiyid', 0.029333039104464293), 10, (1338, 2254), None, 'hsl(247, 100%, 30%)')
(('broghill', 0.028750678790347116), 10, (1452, 2160), None, 'hsl(247, 100%, 30%)')
(('cetewayo', 0.028565345364236171), 10, (1347, 2052), 2, 'hsl(247, 100%, 30%)')
(('rhyolites', 0.028554847800552886), 10, (1449, 2077), None, 'hsl(247, 100%, 30%)')
(('madler', 0.027844593349827126), 10, (1258, 2098), 2, 'hsl(247, 100%, 30%)')
(('musjid', 0.027791654402210896), 10, (1314, 2023), 2, 'hsl(247, 100%, 30%)')
(('clym', 0.027662774554850354), 10, (1327, 2156), None, 'hsl(247, 100%, 30%)')
(('volkov', 0.026709413497151526), 10, (1355, 2177), None, 'hsl(247, 100%, 30%)')
(('benitez', 0.026658069445741901), 10, (1394, 2132), 2, 'hsl(247, 100%, 30%)')
(('larnaca', 0.026628593313575574), 10, (1294, 2158), None, 'hsl(247, 100%, 30%)')
(('godavery', 0.026600220373512232), 10, (1483, 2263), None, 'hsl(247, 100%, 30%)')
(('cresar', 0.026270271383985144), 10, (1247, 2113), None, 'hsl(247, 100%, 30%)')
(('millim', 0.026153889313027773), 10, (1331, 2096), 2, 'hsl(247, 100%, 30%)')
(('kaan', 0.026140745183302307), 10, (1328, 2132), 2, 'hsl(247, 100%, 30%)')
(('centroids', 0.025899349914630443), 10, (1298, 2052), 2, 'hsl(247, 100%, 30%)')
(('lydenburg', 0.025873514176495235), 8, (1250, 2230), None, 'hsl(247, 100%, 30%)')
(('raban', 0.02585921829696226), 8, (1416, 2165), 2, 'hsl(247, 100%, 30%)')
(('sporidia', 0.025785945624195891), 8, (1434, 2039), 2, 'hsl(247, 100%, 30%)')
(('moonshee', 0.025667015310477343), 8, (1283, 2109), None, 'hsl(247, 100%, 30%)')
(("m'mahon", 0.02553923040040685), 8, (1487, 2097), None, 'hsl(247, 100%, 30%)')
(('fingoes', 0.025206188105314976), 8, (1390, 2037), 2, 'hsl(248, 100%, 30%)')
(('rajshahi', 0.024960885209065548), 8, (1376, 2094), 2, 'hsl(248, 100%, 30%)')
(('tsarevich', 0.024798183129260919), 8, (1332, 2197), None, 'hsl(248, 100%, 30%)')
(('villalobos', 0.024625423300372585), 8, (1291, 2243), None, 'hsl(248, 100%, 30%)')
(('friedemann', 0.024381343719614822), 8, (1418, 2205), 2, 'hsl(248, 100%, 30%)')
(('mohamad', 0.024184252831058378), 8, (1357, 2137), None, 'hsl(248, 100%, 30%)')
(('suzdal', 0.023815942463497327), 8, (1410, 2174), 2, 'hsl(248, 100%, 30%)')
(('tommie', 0.023728012466545628), 8, (1378, 2290), 2, 'hsl(248, 100%, 30%)')
(('yezid', 0.023568046338606301), 8, (1348, 2263), 2, 'hsl(248, 100%, 30%)')
(('eector', 0.023537835672243417), 8, (1203, 2218), None, 'hsl(248, 100%, 30%)')
(('lavelle', 0.023050044826660305), 8, (1399, 2046), 2, 'hsl(248, 100%, 30%)')
(('romanzoff', 0.022928174736656655), 8, (1443, 2297), 2, 'hsl(248, 100%, 30%)')
(('longet', 0.02282056820736909), 8, (1289, 2010), 2, 'hsl(248, 100%, 30%)')
(('dunse', 0.022543023850982641), 8, (1457, 2279), 2, 'hsl(248, 100%, 30%)')
(('sueton', 0.022508712357932611), 8, (1368, 2205), 2, 'hsl(248, 100%, 30%)')
(('labanoff', 0.022411910350153889), 8, (1430, 2134), 2, 'hsl(248, 100%, 30%)')
(('dukas', 0.022282677458811639), 8, (1267, 2069), None, 'hsl(248, 100%, 30%)')
(('cajsar', 0.022156664297472352), 8, (1258, 2261), 2, 'hsl(248, 100%, 30%)')
(('favosites', 0.022012054669037457), 7, (1456, 2091), None, 'hsl(248, 100%, 30%)')
(('ciesar', 0.021836658492773213), 7, (1421, 2218), 2, 'hsl(248, 100%, 30%)')
(('eobin', 0.021581190761759458), 7, (1407, 2282), 2, 'hsl(248, 100%, 30%)')
(('pertinentiis', 0.021552754955504908), 7, (1337, 2103), 2, 'hsl(248, 100%, 30%)')
(('koosh', 0.020905307560095256), 7, (1459, 2196), 2, 'hsl(248, 100%, 30%)')
(('tibeto', 0.020652427915472071), 7, (1277, 2042), None, 'hsl(248, 100%, 30%)')
(('cessio', 0.020554533325354021), 7, (1345, 2271), 2, 'hsl(248, 100%, 30%)')
(('provest', 0.020400764090897475), 7, (1364, 2134), 2, 'hsl(248, 100%, 30%)')
(('ramgarh', 0.020342373043493435), 7, (1252, 2126), None, 'hsl(248, 100%, 30%)')
(('pineau', 0.020153266356139444), 7, (1325, 2267), None, 'hsl(248, 100%, 30%)')
(('rustchuk', 0.019902621946395173), 7, (1380, 2155), 2, 'hsl(248, 100%, 30%)')
(('demetrias', 0.019858993095972791), 7, (1469, 2216), None, 'hsl(248, 100%, 30%)')
(('franziska', 0.01974191365502476), 7, (1431, 2046), None, 'hsl(248, 100%, 30%)')
(('abarca', 0.019652112997209575), 7, (1251, 2190), None, 'hsl(248, 100%, 30%)')
(('shudra', 0.019574028535659517), 7, (1489, 2138), None, 'hsl(248, 100%, 30%)')
(('malms', 0.019530890821115105), 7, (1488, 2068), None, 'hsl(248, 100%, 30%)')
(('aguilera', 0.019392701556464779), 7, (1450, 2048), None, 'hsl(248, 100%, 30%)')
(('mamertines', 0.019279429904053999), 7, (1295, 2059), 2, 'hsl(248, 100%, 30%)')
(('chauhan', 0.019177804232910624), 7, (1363, 2059), 2, 'hsl(248, 100%, 30%)')
(('poppo', 0.01910441706921269), 7, (1360, 2027), 2, 'hsl(248, 100%, 30%)')
(('jalpaiguri', 0.018993047161160615), 7, (1301, 2155), None, 'hsl(248, 100%, 30%)')
(('charicles', 0.018794375793021928), 7, (1478, 2113), None, 'hsl(248, 100%, 30%)')
(('badman', 0.018782446068790985), 7, (1221, 2252), 2, 'hsl(248, 100%, 30%)')
(('carreras', 0.018697185030926381), 7, (1292, 2094), 2, 'hsl(248, 100%, 30%)')
(('palamau', 0.018689573175865795), 7, (1339, 2217), 2, 'hsl(248, 100%, 30%)')
(('skey', 0.018613580843045072), 7, (1332, 2110), None, 'hsl(248, 100%, 30%)')
(('asmonean', 0.018481256872454645), 6, (1408, 2141), None, 'hsl(248, 100%, 30%)')
(('baladan', 0.018438659590554268), 6, (1315, 2205), None, 'hsl(248, 100%, 30%)')
(('royden', 0.018139691454903895), 6, (1412, 2104), 2, 'hsl(248, 100%, 30%)')
(('és', 0.018082568397872714), 6, (1349, 2277), 2, 'hsl(248, 100%, 30%)')
(('directrices', 0.017758952078800141), 6, (1292, 2212), None, 'hsl(248, 100%, 30%)')
(('baluchi', 0.017685555081689151), 6, (1299, 2030), 2, 'hsl(248, 100%, 30%)')
(('sundarbans', 0.017608860415667178), 6, (1403, 2297), 2, 'hsl(248, 100%, 30%)')
(('thomasina', 0.017606808291618807), 6, (1461, 2153), None, 'hsl(248, 100%, 30%)')
(('venosta', 0.017553986386033872), 6, (1253, 2160), None, 'hsl(248, 100%, 30%)')
(('aemilianus', 0.017512173930341591), 6, (1315, 2236), None, 'hsl(248, 100%, 30%)')
(('dayabhaga', 0.017470288555541488), 5, (1490, 2269), None, 'hsl(248, 100%, 30%)')
(('conjeveram', 0.017441854154598278), 5, (1197, 2244), 2, 'hsl(248, 100%, 30%)')
(('manbhum', 0.017396124708388604), 5, (1491, 2195), None, 'hsl(248, 100%, 30%)')
(('egdon', 0.017336088420870265), 5, (1408, 2054), 2, 'hsl(248, 100%, 30%)')
(('casimiro', 0.017055332725148729), 5, (1336, 2157), None, 'hsl(248, 100%, 30%)')
(('perinephric', 0.017046301353146009), 5, (1252, 2105), 2, 'hsl(248, 100%, 30%)')
(('spathic', 0.017014615835532758), 5, (1422, 2232), None, 'hsl(248, 100%, 30%)')
(('noureddin', 0.016663674394427088), 5, (1221, 2190), None, 'hsl(248, 100%, 30%)')
(('nephrolithiasis', 0.01662188480299991), 4, (1491, 2040), None, 'hsl(248, 100%, 30%)')
(('mezentius', 0.016534007265026254), 4, (1256, 2212), None, 'hsl(248, 100%, 30%)')
(('wolter', 0.016473081357878543), 4, (1334, 2250), None, 'hsl(248, 100%, 30%)')
(('karbala', 0.016401379152511223), 4, (1264, 2091), 2, 'hsl(248, 100%, 30%)')
(('sproull', 0.016382348770988295), 4, (1433, 2090), None, 'hsl(248, 100%, 30%)')
(('dogras', 0.016346078388873489), 4, (1255, 2112), None, 'hsl(248, 100%, 30%)')
(('glucosuria', 0.016342033936847036), 4, (1457, 2239), None, 'hsl(248, 100%, 30%)')
(('wailuku', 0.016329931364795883), 4, (1284, 2182), None, 'hsl(248, 100%, 30%)')
(('heitz', 0.016314081193185326), 4, (1339, 2195), None, 'hsl(248, 100%, 30%)')
(('monum', 0.016212815753094509), 4, (1427, 2241), None, 'hsl(248, 100%, 30%)')
(('arameans', 0.016195009535462043), 4, (1288, 2179), None, 'hsl(248, 100%, 30%)')
(('crispe', 0.016111058184931713), 4, (1331, 2274), None, 'hsl(248, 100%, 30%)')
(('tripolitza', 0.015940325585543019), 4, (1421, 2157), 2, 'hsl(248, 100%, 30%)')
(('promulged', 0.015846209720724022), 4, (1238, 2134), None, 'hsl(248, 100%, 30%)')
(('ximena', 0.015805140647832769), 4, (1382, 2031), 2, 'hsl(248, 100%, 30%)')
(('sissie', 0.015732415747427113), 4, (1307, 2180), None, 'hsl(248, 100%, 30%)')
(('shudras', 0.015713755437804851), 4, (1294, 2106), None, 'hsl(248, 100%, 30%)')
(('sibylle', 0.015671691157647914), 4, (1314, 2013), 2, 'hsl(248, 100%, 30%)')
(('shoshong', 0.015613532950724224), 4, (1347, 2254), 2, 'hsl(248, 100%, 30%)')
(('oblanceolate', 0.01560872804690154), 4, (1399, 2253), 2, 'hsl(248, 100%, 30%)')
(('omegas', 0.015502112524814793), 4, (1344, 2059), None, 'hsl(248, 100%, 30%)')
(('nulato', 0.015490058384676474), 4, (1278, 2154), 2, 'hsl(248, 100%, 30%)')
(('balbinus', 0.015461685457870645), 4, (1435, 2123), 2, 'hsl(248, 100%, 30%)')
(('alsberg', 0.015345313425358291), 4, (1346, 2021), None, 'hsl(248, 100%, 30%)')
(('shallum', 0.015268742860450079), 4, (1362, 2186), None, 'hsl(248, 100%, 30%)')
(('tista', 0.015200548251757972), 4, (1381, 2174), 2, 'hsl(248, 100%, 30%)')
(('trichomanes', 0.015179228193137282), 4, (1387, 2221), 2, 'hsl(248, 100%, 30%)')
(('eresby', 0.015017570763932083), 4, (1327, 2030), 2, 'hsl(248, 100%, 30%)')
(('nigg', 0.015013021916099992), 4, (1479, 2157), 2, 'hsl(248, 100%, 30%)')
(('vaishya', 0.014855870840338362), 4, (1391, 2105), 2, 'hsl(248, 100%, 30%)')
(('fourtie', 0.014832604014958388), 4, (1277, 2072), None, 'hsl(248, 100%, 30%)')
(('achillas', 0.014735981478498309), 4, (1234, 2258), 2, 'hsl(248, 100%, 30%)')
(('amicia', 0.014635365911231456), 4, (1408, 2096), 2, 'hsl(248, 100%, 30%)')
(('altenstein', 0.014586194104902733), 4, (1351, 2291), 2, 'hsl(248, 100%, 30%)')
(('crossvein', 0.014537072241800428), 4, (1390, 2033), 2, 'hsl(248, 100%, 30%)')
(('atmosphère', 0.01447277859560713), 4, (1491, 2166), None, 'hsl(248, 100%, 30%)')
(('ellisland', 0.014458573953905728), 4, (1221, 2222), None, 'hsl(248, 100%, 30%)')
(('lydon', 0.014339890242760419), 4, (1406, 2073), None, 'hsl(248, 100%, 30%)')
(('cosmedin', 0.014330883320358969), 4, (1297, 2208), None, 'hsl(248, 100%, 30%)')
(('pillay', 0.014311779036856166), 4, (1387, 2253), 2, 'hsl(248, 100%, 30%)')
(('harim', 0.014273215400319287), 4, (1475, 2206), None, 'hsl(248, 100%, 30%)')
(('aedui', 0.014235119189163755), 4, (1440, 2235), None, 'hsl(248, 100%, 30%)')
(('kirkes', 0.014147241208024667), 4, (1339, 2204), None, 'hsl(248, 100%, 30%)')
(('taymouth', 0.014085680719476482), 4, (1259, 2141), 2, 'hsl(248, 100%, 30%)')
(('aspar', 0.014061048286447294), 4, (1330, 2126), 2, 'hsl(248, 100%, 30%)')
(('dasz', 0.014028631208870072), 4, (1417, 2139), 2, 'hsl(248, 100%, 30%)')
(('cetinje', 0.013987167320280812), 4, (1399, 2202), 2, 'hsl(248, 100%, 30%)')
(('uniserial', 0.013976000995283903), 4, (1268, 2222), 2, 'hsl(248, 100%, 30%)')
(('oakleigh', 0.013928298567333538), 4, (1401, 2206), 2, 'hsl(248, 100%, 30%)')
(('dominorum', 0.013908270814213208), 4, (1324, 2139), 2, 'hsl(248, 100%, 30%)')
(('lurton', 0.013824051944971952), 4, (1459, 2051), 2, 'hsl(248, 100%, 30%)')
(('rigny', 0.013792183351463693), 4, (1221, 2174), None, 'hsl(248, 100%, 30%)')
(('microlites', 0.013766949383134374), 4, (1266, 2269), 2, 'hsl(248, 100%, 30%)')
(('donley', 0.013721784917957783), 4, (1368, 2120), None, 'hsl(248, 100%, 30%)')
(('sustentacular', 0.013712777600406057), 4, (1317, 2120), None, 'hsl(248, 100%, 30%)')
(('lebrija', 0.0136117129383469), 4, (1297, 2099), 2, 'hsl(248, 100%, 30%)')
(('benbecula', 0.013550626210364321), 4, (1259, 2178), 2, 'hsl(248, 100%, 30%)')
(('metamerism', 0.013546965229511201), 4, (1459, 2286), 2, 'hsl(248, 100%, 30%)')
(('cedd', 0.013506370176642917), 4, (1434, 2075), None, 'hsl(248, 100%, 30%)')
(('kucha', 0.013430043339006133), 4, (1482, 2257), 2, 'hsl(248, 100%, 30%)')
(('burrhus', 0.013408448129811255), 4, (1449, 2141), None, 'hsl(248, 100%, 30%)')
(('elsbeth', 0.01337668537023118), 4, (1284, 2045), None, 'hsl(248, 100%, 30%)')
(('rongo', 0.013351187317944208), 4, (1388, 2173), None, 'hsl(248, 100%, 30%)')
(('curitiba', 0.013339168910339903), 4, (1294, 2143), None, 'hsl(248, 100%, 30%)')
(('boarium', 0.013315367797260521), 4, (1491, 2229), None, 'hsl(248, 100%, 30%)')
(('criterium', 0.013293800630188268), 4, (1382, 2295), 2, 'hsl(248, 100%, 30%)')
(('mirko', 0.013284285453853567), 4, (1419, 2036), 2, 'hsl(248, 100%, 30%)')
(('cimbrian', 0.013265332307483182), 4, (1419, 2072), None, 'hsl(248, 100%, 30%)')
(("king's", 0.013252953878277497), 4, (1427, 2280), None, 'hsl(248, 100%, 30%)')
(('raniganj', 0.013177831795366725), 4, (1444, 2235), None, 'hsl(248, 100%, 30%)')
(('demiurgus', 0.013129319754566755), 4, (1305, 2280), 2, 'hsl(248, 100%, 30%)')
(('averroism', 0.013120660913957466), 4, (1290, 2121), None, 'hsl(248, 100%, 30%)')
(('tangut', 0.013045156585367441), 4, (1437, 2047), 2, 'hsl(248, 100%, 30%)')
(('pabna', 0.012954888149208863), 4, (1388, 2073), None, 'hsl(248, 100%, 30%)')
(('chelius', 0.012870277348112908), 4, (1456, 2073), None, 'hsl(248, 100%, 30%)')
(('coalport', 0.012859231825170663), 4, (1475, 2235), None, 'hsl(248, 100%, 30%)')
(('boismont', 0.012748497522484185), 4, (1364, 2224), None, 'hsl(248, 100%, 30%)')
(('vimiera', 0.01269886531886537), 4, (1443, 2198), 2, 'hsl(248, 100%, 30%)')
(('foakes', 0.012688913866461361), 4, (1240, 2159), None, 'hsl(248, 100%, 30%)')
(('microbe', 1.0), 68, (1504, 2041), None, 'hsl(237, 100%, 30%)')
(('bechuanaland', 0.90988627356550111), 39, (1652, 2021), None, 'hsl(238, 100%, 30%)')
(('sheuld', 0.77570533905351124), 36, (1708, 2134), None, 'hsl(239, 100%, 30%)')
(('milliamperes', 0.53963980589828031), 30, (1604, 2058), None, 'hsl(242, 100%, 30%)')
(('omdurman', 0.49220066761923675), 28, (1567, 2060), None, 'hsl(243, 100%, 30%)')
(('vazquez', 0.42889827983664114), 25, (1738, 2162), None, 'hsl(244, 100%, 30%)')
(('jefe', 0.38520157010686901), 24, (1560, 2269), 2, 'hsl(244, 100%, 30%)')
(('eeformation', 0.38348049544500362), 23, (1682, 2013), None, 'hsl(245, 100%, 30%)')
(('andrey', 0.37168101359842665), 22, (1701, 2058), None, 'hsl(245, 100%, 30%)')
(('inglesant', 0.36890413174318537), 19, (1634, 2108), None, 'hsl(245, 100%, 30%)')
(('hypocotyl', 0.34424573629452249), 18, (1683, 2155), None, 'hsl(245, 100%, 30%)')
(('cottington', 0.33903968218704483), 18, (1569, 2243), 2, 'hsl(245, 100%, 30%)')
(('palou', 0.33532871599428454), 18, (1583, 2034), 2, 'hsl(245, 100%, 30%)')
(('ensilage', 0.32274244376277028), 18, (1758, 2183), None, 'hsl(245, 100%, 30%)')
(('zavala', 0.30150288361717914), 17, (1641, 2033), None, 'hsl(246, 100%, 30%)')
(('residencia', 0.30146833790360705), 16, (1588, 2146), None, 'hsl(246, 100%, 30%)')
(('gwendolyn', 0.3002189953580941), 11, (1556, 2050), None, 'hsl(246, 100%, 30%)')
(('vasily', 0.30000822873648458), 11, (1703, 2246), None, 'hsl(246, 100%, 30%)')
(('pyroxenes', 0.29662318984355701), 11, (1723, 2078), None, 'hsl(246, 100%, 30%)')
(('cephalad', 0.28061626738580575), 11, (1603, 2265), 2, 'hsl(246, 100%, 30%)')
(('hyphal', 0.26801503708705232), 11, (1562, 2223), 2, 'hsl(246, 100%, 30%)')
(('khurasan', 0.25669350899205079), 11, (1558, 2128), None, 'hsl(246, 100%, 30%)')
(('tongking', 0.25098953700597071), 11, (1632, 2194), None, 'hsl(246, 100%, 30%)')
(('wakf', 0.24516000565157842), 11, (1561, 2290), 2, 'hsl(246, 100%, 30%)')
(('dmitry', 0.24045913293035978), 11, (1613, 2278), 2, 'hsl(246, 100%, 30%)')
(('bethlen', 0.23899615170263566), 11, (1743, 2122), None, 'hsl(246, 100%, 30%)')
(('calleja', 0.23802329633478472), 10, (1588, 2104), None, 'hsl(246, 100%, 30%)')
(('vizcaino', 0.23414703627748196), 10, (1504, 2171), None, 'hsl(246, 100%, 30%)')
(('clanranald', 0.2280310065298744), 10, (1590, 2051), None, 'hsl(247, 100%, 30%)')
(('tacubaya', 0.22575415246636607), 10, (1504, 2247), None, 'hsl(247, 100%, 30%)')
(('keppoch', 0.22549461827494813), 9, (1777, 2216), None, 'hsl(247, 100%, 30%)')
(('elsmere', 0.22538370580420489), 9, (1560, 2257), 2, 'hsl(247, 100%, 30%)')
(('gilliatt', 0.21955937062061717), 9, (1505, 2142), None, 'hsl(247, 100%, 30%)')
(('blass', 0.21591402165223536), 9, (1685, 2242), None, 'hsl(247, 100%, 30%)')
(('kassala', 0.21276721653523442), 9, (1557, 2211), 2, 'hsl(247, 100%, 30%)')
(('encomenderos', 0.21261087468984827), 9, (1506, 2043), None, 'hsl(247, 100%, 30%)')
(('kenai', 0.21121192946996525), 9, (1716, 2256), 2, 'hsl(247, 100%, 30%)')
(('sclerotia', 0.21057402432562297), 9, (1558, 2234), 2, 'hsl(247, 100%, 30%)')
(('fedora', 0.20976085039654696), 9, (1751, 2142), None, 'hsl(247, 100%, 30%)')
(('aristagoras', 0.20607270731191182), 8, (1701, 2164), None, 'hsl(247, 100%, 30%)')
(('hexagram', 0.2041372992456508), 7, (1631, 2056), None, 'hsl(247, 100%, 30%)')
(('thèse', 0.20387522577548878), 7, (1753, 2233), None, 'hsl(247, 100%, 30%)')
(('chukchi', 0.20385324010885494), 7, (1531, 2057), 2, 'hsl(247, 100%, 30%)')
(('haco', 0.20135361361909612), 7, (1701, 2133), None, 'hsl(247, 100%, 30%)')
(('farebrother', 0.198320301482412), 7, (1643, 2199), None, 'hsl(247, 100%, 30%)')
(('zapiski', 0.19514349294829839), 7, (1531, 2174), 2, 'hsl(247, 100%, 30%)')
(('provings', 0.19366971114203743), 7, (1601, 2213), None, 'hsl(247, 100%, 30%)')
(('mendieta', 0.18561323349349679), 7, (1621, 2286), 2, 'hsl(247, 100%, 30%)')
(('solmes', 0.18555245325673683), 7, (1531, 2101), 2, 'hsl(247, 100%, 30%)')
(('discurso', 0.18551171320172852), 7, (1616, 2029), 2, 'hsl(247, 100%, 30%)')
(('orthoceras', 0.18005038347934924), 7, (1619, 2256), 2, 'hsl(247, 100%, 30%)')
(('moraga', 0.17970584737332534), 7, (1629, 2096), 2, 'hsl(247, 100%, 30%)')
(('havisham', 0.17872149536794082), 7, (1704, 2021), None, 'hsl(247, 100%, 30%)')
(('disch', 0.17828123505363699), 7, (1732, 2113), None, 'hsl(247, 100%, 30%)')
(('koji', 0.17626065257192963), 7, (1556, 2040), 2, 'hsl(247, 100%, 30%)')
(('marster', 0.17435519641881456), 7, (1751, 2181), None, 'hsl(247, 100%, 30%)')
(('padgett', 0.17376977154746723), 7, (1528, 2081), 2, 'hsl(247, 100%, 30%)')
(('nervure', 0.17025667642483441), 7, (1530, 2117), 2, 'hsl(247, 100%, 30%)')
(('clapeyron', 0.16875017058064046), 7, (1653, 2279), 2, 'hsl(247, 100%, 30%)')
(('snorro', 0.16866944761638578), 7, (1754, 2172), 2, 'hsl(247, 100%, 30%)')
(('hermosillo', 0.16838591814590065), 6, (1601, 2166), None, 'hsl(247, 100%, 30%)')
(('gringoire', 0.16751235350213101), 6, (1591, 2293), 2, 'hsl(247, 100%, 30%)')
(('periderm', 0.16404845375012211), 6, (1504, 2221), 2, 'hsl(247, 100%, 30%)')
(('baranof', 0.16271651513364871), 6, (1650, 2220), None, 'hsl(247, 100%, 30%)')
(('occultists', 0.16211235637363405), 6, (1558, 2298), 2, 'hsl(247, 100%, 30%)')
(('danelaw', 0.16169530933578066), 6, (1650, 2118), 2, 'hsl(247, 100%, 30%)')
(('purisima', 0.16064481798474348), 6, (1599, 2050), 2, 'hsl(247, 100%, 30%)')
(('immoveables', 0.15917559369921594), 5, (1566, 2128), None, 'hsl(247, 100%, 30%)')
(('latane', 0.15860851084035077), 5, (1786, 2238), None, 'hsl(247, 100%, 30%)')
(('carucate', 0.15787705547264877), 5, (1696, 2246), None, 'hsl(247, 100%, 30%)')
(('conchita', 0.15661495583055596), 5, (1638, 2101), 2, 'hsl(247, 100%, 30%)')
(('pronucleus', 0.1547992868024696), 5, (1739, 2257), 2, 'hsl(247, 100%, 30%)')
